item_cd,item_nm,s_price,f_price,o_price,l_price,physical_qty,item_cl_stock,enc_company_description,enc_department_description,enc_size_description,enc_style_description,location,Department,Size,Style,Age,Style-3
111B6000126LA6,"SILK KURTA,S",0,2190,0,0,0,1,REVA,SILK KURTA,S,SSILK HINKSILPLITSYOK4SB.BLUE,FLOOR,B6,000,126L,A6,126
111B6000115GA6,"SILK KURTA,S",0,4750,4750,0,0,2,REVA,SILK KURTA,S,CHAN KHATBADLAWORKYOK.6PB.GRAY,FLOOR,B6,000,115G,A6,115
111B6000115HA6,,0,4750,4750,0,0,2,REVA,SILK KURTA,S,CHAN KHATBADLAWORKYOK.6PB.GRN,FLOOR,B6,000,115H,A6,115
111B6000119XA6,,0,2190,2190,0,0,2,REVA,SILK KURTA,S,SSILK HINKSILPLITSYOK4SB.GRAY,FLOOR,B6,000,119X,A6,119
111B6000092ZA6,"SILK KURTA,S",0,3690,0,3690,0,2,REVA,SILK KURTA,S,CSILK 3CLREMBPATTIBUTTI1FB.MRN,FLOOR,B6,000,092Z,A6,092
111B6000135WA6,,0,2190,2190,0,0,1,REVA,SILK KURTA,S,SSILK HINKSILPLITSYOK4SB.BABY PINK,FLOOR,B6,000,135W,A6,135
111B6000124EA6,,0,4850,4850,0,0,1,REVA,SILK KURTA,S,CHAN KHATDANATIKIEMBYOK4FB.BDG,FLOOR,B6,000,124E,A6,124
111B6000130QA5,HO TO ONLINE,0,4990,4990,0,0,1,REVA,SILK KURTA,S,CSILK TARBUTTIALLOVER.PEACH,FLOOR,B6,000,130Q,A5,130
111B6000122WA8,"SILK KURTA,S",0,2990,0,2990,0,1,REVA,SILK KURTA,S,LINEN OVERDYEVNK.PRPL,FLOOR,B6,000,122W,A8,122
111B6000153IA8,"SILK KURTA,S",0,2990,0,2990,0,1,REVA,SILK KURTA,S,LINEN OVERDYEVNK.BRWN,FLOOR,B6,000,153I,A8,153
111B6000153JA8,"SILK KURTA,S",0,2990,0,2990,0,1,REVA,SILK KURTA,S,LINEN OVERDYEVNK.RAMA,FLOOR,B6,000,153J,A8,153
111B6000151FA7,"SILK KURTA,S",0,2590,0,0,0,1,REVA,SILK KURTA,S,CHAN RABEMBPLC.MRN,FLOOR,B6,000,151F,A7,151
111B6000137WA8,"SILK KURTA,S",0,1990,1990,0,0,2,REVA,SILK KURTA,S,SSILK SQRPRIPINTUKS1SB.YLW,FLOOR,B6,000,137W,A8,137
111B6000137XA8,"SILK KURTA,S",0,1990,1990,0,0,2,REVA,SILK KURTA,S,SSILK SQRPRIPINTUKS1SB.GRN,FLOOR,B6,000,137X,A8,137
111B6000137YA8,"SILK KURTA,S",0,1990,1990,0,0,2,REVA,SILK KURTA,S,SSILK SQRPRIPINTUKS1SB.PINK,FLOOR,B6,000,137Y,A8,137
111B6000137ZA8,"SILK KURTA,S",0,1990,1990,0,0,2,REVA,SILK KURTA,S,SSILK SQRPRIPINTUKS1SB.PEACH,FLOOR,B6,000,137Z,A8,137
111B6000154XA8,"SILK KURTA,S",0,2390,2390,0,0,2,REVA,SILK KURTA,S,CSILK THINBAGRUPRIHINK.BRWN,FLOOR,B6,000,154X,A8,154
111B6003230736,"SILK KURTA,XL",1790,1790,0,1290,0,1,REVA,SILK KURTA,XL,TSILK MIRTIKI,FLOOR,B6,003,2307,36,230
111B6003432557,"SILK KURTA,XL",2590,2590,0,1890,0,1,REVA,SILK KURTA,XL,SILK IKKATPATCH1PB.PRPL,FLOOR,B6,003,4325,57,432
111B6003556159,"SILK KURTA,XL",4590,4590,0,3190,0,1,REVA,SILK KURTA,XL,SILK IKKAT1PB.MST,FLOOR,B6,003,5561,59,556
111B6003556259,"SILK KURTA,XL",4590,4590,0,3190,0,1,REVA,SILK KURTA,XL,SILK IKKAT1PB.RANI,FLOOR,B6,003,5562,59,556
111B6003452760,"SILK KURTA,XL",3590,3590,0,2490,0,-1,REVA,SILK KURTA,XL,CHAN SHIBORILEAVE.PRPL,FLOOR,B6,003,4527,60,452
111B6003526166,"SILK KURTA,XL",3150,3150,0,2150,0,-1,REVA,SILK KURTA,XL,SILK NECKEMB5PB.GRAY,FLOOR,B6,003,5261,66,526
111B6003607969,"SILK KURTA,XL",4650,4650,0,3250,0,1,REVA,SILK KURTA,XL,SILK GOTAARIPATI.GRN,FLOOR,B6,003,6079,69,607
111B6003957184,"SILK KURTA,XL",2290,2290,0,1690,0,1,REVA,SILK KURTA,XL,COTSILK PLAINKALISLVLESS.BDG,FLOOR,B6,003,9571,84,957
111B6003006G89,"SILK KURTA,XL",2490,2490,0,0,0,1,REVA,SILK KURTA,XL,CHAN TRIMROUND.YLW,FLOOR,B6,003,006G,89,006
111B6003997188,"SILK KURTA,XL",0,2950,0,0,0,1,REVA,SILK KURTA,XL,CHAN PLAINNK&DMNBADLA.RED,FLOOR,B6,003,9971,88,997
111B6003032P92,"SILK KURTA,XL",0,4290,0,0,0,1,REVA,SILK KURTA,XL,SILK IKKATHINCK.DA.PINK,FLOOR,B6,003,032P,92,032
111B6003032H92,"SILK KURTA,XL",0,2950,0,0,0,1,REVA,SILK KURTA,XL,CHAN BLOCKMIXPRI.ORNG,FLOOR,B6,003,032H,92,032
111B6003026D92,"SILK KURTA,XL",0,2390,0,0,0,1,REVA,SILK KURTA,XL,CSILK HINKSTICHDETAIL.BLUE,FLOOR,B6,003,026D,92,026
111B6003021D91,"SILK KURTA,XL",0,2790,0,0,0,1,REVA,SILK KURTA,XL,CHAN DABUREDSILNKCIRCLE.IND,FLOOR,B6,003,021D,91,021
111B6003025K92,"SILK KURTA,XL",0,2950,0,0,0,1,REVA,SILK KURTA,XL,CHAN BIGBUTTAPRI.GRN,FLOOR,B6,003,025K,92,025
111B6003025H92,"SILK KURTA,XL",0,2650,0,0,0,1,REVA,SILK KURTA,XL,CHAN KHADIBUTTA.WHITE,FLOOR,B6,003,025H,92,025
111B6003016L89,"SILK KURTA,XL",0,2490,0,0,0,1,REVA,SILK KURTA,XL,CHAN TRIMROUND.ORNG,FLOOR,B6,003,016L,89,016
111B6003047I95,"SILK KURTA,XL",0,2890,0,0,0,1,REVA,SILK KURTA,XL,CHAN EMBYOKE.GRN,FLOOR,B6,003,047I,95,047
111B6003041O93,"SILK KURTA,XL",0,3790,0,0,0,1,REVA,SILK KURTA,XL,MUNGA IKKATPLAINTRIM.BLUE,FLOOR,B6,003,041O,93,041
111B6003041M93,"SILK KURTA,XL",0,3790,0,0,0,1,REVA,SILK KURTA,XL,MUNGA IKKATPLAINTRIM.YLW,FLOOR,B6,003,041M,93,041
111B6003042T94,"SILK KURTA,XL",0,4990,0,0,0,1,REVA,SILK KURTA,XL,SILK IKKATTAREMBYOK1FB.PINK,FLOOR,B6,003,042T,94,042
111B6003042U94,"SILK KURTA,XL",0,4990,0,0,0,1,REVA,SILK KURTA,XL,SILK IKKATTAREMBYOK1FB.PRPL,FLOOR,B6,003,042U,94,042
111B6003043J94,"SILK KURTA,XL",0,2790,0,0,0,1,REVA,SILK KURTA,XL,CSILK TEXTUREFABHINECK8FB.BDG,FLOOR,B6,003,043J,94,043
111B6003049N95,"SILK KURTA,XL",0,2790,0,0,0,1,REVA,SILK KURTA,XL,CHAN TAREMB1FB.BLK,FLOOR,B6,003,049N,95,049
111B6003024Z93,"SILK KURTA,XL",0,2590,0,0,0,1,REVA,SILK KURTA,XL,CHAN PLACMENTPRIDORINK.WHT.BLK,FLOOR,B6,003,024Z,93,024
111B6003039R93,"SILK KURTA,XL",0,2690,0,0,0,1,REVA,SILK KURTA,XL,VISCOS DABUFOP2SB.NAVY,FLOOR,B6,003,039R,93,039
111B6003039Q93,"SILK KURTA,XL",0,2690,0,0,0,1,REVA,SILK KURTA,XL,VISCOS DABUFOP2SB.BLUE,FLOOR,B6,003,039Q,93,039
111B6003030D92,"SILK KURTA,XL",0,2990,0,0,0,1,REVA,SILK KURTA,XL,CSILK EMBYOKE3FB.YLW,FLOOR,B6,003,030D,92,030
111B6003047K95,"SILK KURTA,XL",0,2890,0,0,0,1,REVA,SILK KURTA,XL,CHAN EMBYOKE.PRPL,FLOOR,B6,003,047K,95,047
111B6003066Y98,"SILK KURTA,XL",0,1990,0,0,0,1,REVA,SILK KURTA,XL,SSILK HINECKVCUT.PINK,FLOOR,B6,003,066Y,98,066
111B6003080DA0,"SILK KURTA,XL",0,3990,0,0,0,1,REVA,SILK KURTA,XL,CHAN SHIBORIPANELF&B1SB.NAVY,FLOOR,B6,003,080D,A0,080
111B6003081SA0,"SILK KURTA,XL",0,2790,0,0,0,1,REVA,SILK KURTA,XL,CHAN PLCMENTHEMZIG1SB.PEACH,FLOOR,B6,003,081S,A0,081
111B6003081RA0,"SILK KURTA,XL",0,2790,0,0,0,1,REVA,SILK KURTA,XL,CHAN PLCMENTHEMZIG1SB.LIME,FLOOR,B6,003,081R,A0,081
111B6003057H97,"SILK KURTA,XL",0,4850,0,0,0,1,REVA,SILK KURTA,XL,MUNGA DORIBUTTIALLOVER.DA.BDG,FLOOR,B6,003,057H,97,057
111B6003059P97,"SILK KURTA,XL",0,2790,0,0,0,1,REVA,SILK KURTA,XL,CHAN BLOCKFLWRPRI6SB.PEACH,FLOOR,B6,003,059P,97,059
111B6003062M97,"SILK KURTA,XL",0,2990,0,0,0,1,REVA,SILK KURTA,XL,LINEN OVERDYE.BLUE,FLOOR,B6,003,062M,97,062
111B6003066T98,"SILK KURTA,XL",0,1990,0,0,0,1,REVA,SILK KURTA,XL,SSILK KEDIYANECKTRIM.GRN,FLOOR,B6,003,066T,98,066
111B6003093WA1,"SILK KURTA,XL",0,3590,0,0,0,1,REVA,SILK KURTA,XL,CSILK ZARDOSIPATTIYOK.RANI,FLOOR,B6,003,093W,A1,093
111B6003091CA2,"SILK KURTA,XL",0,4290,4290,0,0,1,REVA,SILK KURTA,XL,CHAN HANDTAREMBLEAFYOK.GRN,FLOOR,B6,003,091C,A2,091
111B6003091BA2,"SILK KURTA,XL",0,4290,4290,0,0,1,REVA,SILK KURTA,XL,CHAN HANDTAREMBLEAFYOK.RED,FLOOR,B6,003,091B,A2,091
111B6003056GA1,"SILK KURTA,XL",0,2790,2790,140,0,1,REVA,SILK KURTA,XL,CSILK SILEMBYOK.BLUE,FLOOR,B6,003,056G,A1,056
111B6003102BA2,"SILK KURTA,XL",0,3250,3250,0,0,1,REVA,SILK KURTA,XL,VISCOS GAJIDISBUTTAHEMZIGZAG.BRWN,FLOOR,B6,003,102B,A2,102
111B6003102CA2,"SILK KURTA,XL",0,3250,3250,0,0,1,REVA,SILK KURTA,XL,VISCOS GAJIDISBUTTAHEMZIGZAG.RUST,FLOOR,B6,003,102C,A2,102
111B6003091EA2,"SILK KURTA,XL",0,3250,3250,0,0,1,REVA,SILK KURTA,XL,CHAN GOTANKSQUARBUTTIALLOVER.RANI,FLOOR,B6,003,091E,A2,091
111B6003098YA2,"SILK KURTA,XL",0,1990,1990,0,0,1,REVA,SILK KURTA,XL,SSILK DISPRIBUTTITRIMHINK1SB.MRN,FLOOR,B6,003,098Y,A2,098
111B6003091FA2,"SILK KURTA,XL",0,5990,5990,0,0,1,REVA,SILK KURTA,XL,TUSER GICHATAREMBYOK1PB.BLUE,FLOOR,B6,003,091F,A2,091
111B6003109FA2,"SILK KURTA,XL",0,3950,3950,0,0,1,REVA,SILK KURTA,XL,MUNGA DISBLOCKTREEBUTTA.MEH.GEN,FLOOR,B6,003,109F,A2,109
111B6003109GA2,"SILK KURTA,XL",0,3950,3950,0,0,1,REVA,SILK KURTA,XL,MUNGA DISBLOCKTREEBUTTA.NAVY,FLOOR,B6,003,109G,A2,109
111B6003109HA2,"SILK KURTA,XL",0,3950,3950,0,0,1,REVA,SILK KURTA,XL,MUNGA DISBLOCKTREEBUTTA.BRWN,FLOOR,B6,003,109H,A2,109
111B6003098WA2,"SILK KURTA,XL",0,1990,1990,0,0,1,REVA,SILK KURTA,XL,SSILK DISPRIBUTTITRIMHINK1SB.YLW,FLOOR,B6,003,098W,A2,098
111B6003097UA2,"SILK KURTA,XL",0,3290,3290,0,0,1,REVA,SILK KURTA,XL,CSILK F&BEMBDANAHINK9FB.T.BLUE,FLOOR,B6,003,097U,A2,097
111B6003073JA0,"SILK KURTA,XL",0,3250,0,0,0,1,REVA,SILK KURTA,XL,LINEN GOLDTRIMSLVEMB10PB.PRPL,FLOOR,B6,003,073J,A0,073
111B6003078SA0,"SILK KURTA,XL",0,2790,0,0,0,1,REVA,SILK KURTA,XL,CHAN PRIBUTTAYOKE.GRN,FLOOR,B6,003,078S,A0,078
111B6003081ZA0,"SILK KURTA,XL",0,4990,0,0,0,1,REVA,SILK KURTA,XL,CHAN MIRHANDEMBSLV&YOK.RANI,FLOOR,B6,003,081Z,A0,081
111B6003086EA0,"SILK KURTA,XL",0,3290,0,0,0,1,REVA,SILK KURTA,XL,CHAN DORIEMBYOKE&SLV.RANI,FLOOR,B6,003,086E,A0,086
111B6003087EA0,"SILK KURTA,XL",0,2790,2790,0,0,1,REVA,SILK KURTA,XL,CHAN OMBREBUTTIBLOCKCONTRIM.GRAY,FLOOR,B6,003,087E,A0,087
111B6003090LA1,"SILK KURTA,XL",0,2390,0,0,0,1,REVA,SILK KURTA,XL,VISCOS DABUNKTRIMFATEMB.GRN,FLOOR,B6,003,090L,A1,090
111B6003091MA1,"SILK KURTA,XL",0,2490,2490,0,0,1,REVA,SILK KURTA,XL,VISCOS DABUFLWRHINKDETAIL.IND,FLOOR,B6,003,091M,A1,091
111B6003090NA1,"SILK KURTA,XL",0,2690,0,0,0,1,REVA,SILK KURTA,XL,VISCOS INDIGODABUTRIMDORINK.IND,FLOOR,B6,003,090N,A1,090
111B6003093XA1,"SILK KURTA,XL",0,3590,3590,0,0,1,REVA,SILK KURTA,XL,CSILK ZARDOSIPATTIYOK.CREAM,FLOOR,B6,003,093X,A1,093
111B6003116DA4,"SILK KURTA,XL",0,4290,4290,0,0,1,REVA,SILK KURTA,XL,MUNGA DISSTRIP&DOTPRIVNK.GRN,FLOOR,B6,003,116D,A4,116
111B6003098UA3,"SILK KURTA,XL",0,4290,4290,0,0,1,REVA,SILK KURTA,XL,MUNGA DISBLOCKBIGFLWRBUTTA.BRWN,FLOOR,B6,003,098U,A3,098
111B6003091DA3,"SILK KURTA,XL",0,3250,3250,0,0,1,REVA,SILK KURTA,XL,CHAN GOTAPLC&SLVEMBYOK.PEACH,FLOOR,B6,003,091D,A3,091
111B6003095VA3,"SILK KURTA,XL",0,4290,4290,0,0,1,REVA,SILK KURTA,XL,MUNGA DISBLOCKYOKPLITS7FB.BLUE,FLOOR,B6,003,095V,A3,095
111B6003096SA3,"SILK KURTA,XL",0,5990,5990,0,0,1,REVA,SILK KURTA,XL,TUSER GICHATAREMBYOK1PB.ORANGE,FLOOR,B6,003,096S,A3,096
111B6003096TA3,"SILK KURTA,XL",0,5990,5990,0,0,1,REVA,SILK KURTA,XL,TUSER GICHAGOTAPATTIYOKHANDCLOSENK.YLW,FLOOR,B6,003,096T,A3,096
111B6003096UA3,"SILK KURTA,XL",0,5990,5990,0,0,1,REVA,SILK KURTA,XL,TUSER GICHAGOTAPATTIYOKHANDCLOSENK.RANI,FLOOR,B6,003,096U,A3,096
111B6003104TA3,"SILK KURTA,XL",0,5990,5990,0,0,1,REVA,SILK KURTA,XL,TASAR GICHAZARDOSIYOK.GRN,FLOOR,B6,003,104T,A3,104
111B6003104UA3,"SILK KURTA,XL",0,5990,5990,0,0,1,REVA,SILK KURTA,XL,TASAR GICHAZARDOSIYOK.MRN,FLOOR,B6,003,104U,A3,104
111B6003104SA4,"SILK KURTA,XL",0,4290,4290,0,0,1,REVA,SILK KURTA,XL,CSILK KHATARIBADLANK4FB.MRN,FLOOR,B6,003,104S,A4,104
111B6003110TA4,"SILK KURTA,XL",0,4290,4290,0,0,1,REVA,SILK KURTA,XL,CSILK KHATARIBADLANCK4FB.BLCK,FLOOR,B6,003,110T,A4,110
111B6003098PA4,"SILK KURTA,XL",0,2190,2190,0,0,1,REVA,SILK KURTA,XL,SSILK HINKSILPLITSYOK4SB.PINK,FLOOR,B6,003,098P,A4,098
111B6003098QA4,"SILK KURTA,XL",0,2190,2190,0,0,1,REVA,SILK KURTA,XL,SSILK HINKSILPLITSYOK4SB.SEA GRN,FLOOR,B6,003,098Q,A4,098
111B6003089SA4,"SILK KURTA,XL",0,5490,5490,0,0,1,REVA,SILK KURTA,XL,TASAR MUNGACLAMPHICLOSENK.AJR.GRN,FLOOR,B6,003,089S,A4,089
111B6003089TA4,"SILK KURTA,XL",0,5490,5490,0,0,1,REVA,SILK KURTA,XL,TASAR MUNGACLAMPHICLOSENK.NAVY,FLOOR,B6,003,089T,A4,089
111B6003121MA6,"SILK KURTA,XL",0,4290,4290,0,0,1,REVA,SILK KURTA,XL,MUNGA DISPRILACETRIM13FB.MRN,FLOOR,B6,003,121M,A6,121
111B6003124UA7,"SILK KURTA,XL",0,1990,0,0,0,1,REVA,SILK KURTA,XL,SSILK DISPRIHINK6SB.GRAY,FLOOR,B6,003,124U,A7,124
111B6003124VA7,"SILK KURTA,XL",0,1990,1990,0,0,1,REVA,SILK KURTA,XL,SSILK DISPRIHINK6SB.BRWN,FLOOR,B6,003,124V,A7,124
111B6003129UA5,"SILK KURTA,XL",0,5290,5290,0,0,1,REVA,SILK KURTA,XL,TASAR AJRAKHTRIANGLEPRIHINK.GRAY,FLOOR,B6,003,129U,A5,129
111B6003115GA6,"SILK KURTA,XL",0,4750,4750,0,0,1,REVA,SILK KURTA,XL,CHAN KHATBADLAWORKYOK.6PB.GRAY,FLOOR,B6,003,115G,A6,115
111B6003115HA6,"SILK KURTA,XL",0,4750,4750,0,0,1,REVA,SILK KURTA,XL,CHAN KHATBADLAWORKYOK.6PB.GRN,FLOOR,B6,003,115H,A6,115
111B6003119XA6,,0,2190,2190,0,0,1,REVA,SILK KURTA,XL,SSILK HINKSILPLITSYOK4SB.GRAY,FLOOR,B6,003,119X,A6,119
111B6003092ZA6,"SILK KURTA,XL",0,3690,0,3690,0,1,REVA,SILK KURTA,XL,CSILK 3CLREMBPATTIBUTTI1FB.MRN,FLOOR,B6,003,092Z,A6,092
111B6003153IA8,"SILK KURTA,XL",0,2990,0,2990,0,1,REVA,SILK KURTA,XL,LINEN OVERDYEVNK.BRWN,FLOOR,B6,003,153I,A8,153
111B6003137WA8,"SILK KURTA,XL",0,1990,1990,0,0,1,REVA,SILK KURTA,XL,SSILK SQRPRIPINTUKS1SB.YLW,FLOOR,B6,003,137W,A8,137
111B6003137XA8,"SILK KURTA,XL",0,1990,1990,0,0,1,REVA,SILK KURTA,XL,SSILK SQRPRIPINTUKS1SB.GRN,FLOOR,B6,003,137X,A8,137
111B6003137ZA8,"SILK KURTA,XL",0,1990,1990,0,0,1,REVA,SILK KURTA,XL,SSILK SQRPRIPINTUKS1SB.PEACH,FLOOR,B6,003,137Z,A8,137
111B6023116DA4,"SILK KURTA,XS",0,4290,4290,0,0,1,REVA,SILK KURTA,XS,MUNGA DISSTRIP&DOTPRIVNK.GRN,FLOOR,B6,023,116D,A4,116
111B6023095WA3,"SILK KURTA,XS",0,4290,4290,0,0,1,REVA,SILK KURTA,XS,MUNGA DISBLOCKHEMPLACEMENT.SEA GRN,FLOOR,B6,023,095W,A3,095
111B6023098UA3,"SILK KURTA,XS",0,4290,4290,0,0,1,REVA,SILK KURTA,XS,MUNGA DISBLOCKBIGFLWRBUTTA.BRWN,FLOOR,B6,023,098U,A3,098
111B6023098VA3,"SILK KURTA,XS",0,4290,4290,0,0,1,REVA,SILK KURTA,XS,MUNGA DISBLOCKGEOPRIYOK5FB.ORNG,FLOOR,B6,023,098V,A3,098
111B6023096SA3,"SILK KURTA,XS",0,5990,5990,0,0,1,REVA,SILK KURTA,XS,TUSER GICHATAREMBYOK1PB.ORANGE,FLOOR,B6,023,096S,A3,096
111B6023096TA3,"SILK KURTA,XS",0,5990,5990,0,0,1,REVA,SILK KURTA,XS,TUSER GICHAGOTAPATTIYOKHANDCLOSENK.YLW,FLOOR,B6,023,096T,A3,096
111B6023096UA3,"SILK KURTA,XS",0,5990,5990,0,0,1,REVA,SILK KURTA,XS,TUSER GICHAGOTAPATTIYOKHANDCLOSENK.RANI,FLOOR,B6,023,096U,A3,096
111B6023102GA3,"SILK KURTA,XS",0,3350,3350,0,0,1,REVA,SILK KURTA,XS,CHAN GOTAEMBPLCYOK.GRN,FLOOR,B6,023,102G,A3,102
111B6023097AA3,"SILK KURTA,XS",0,1990,0,0,0,1,REVA,SILK KURTA,XS,SSILK HINKSQRPRIYOKCLOSENK.GRN,FLOOR,B6,023,097A,A3,097
111B6023098PA4,"SILK KURTA,XS",0,2190,2190,0,0,1,REVA,SILK KURTA,XS,SSILK HINKSILPLITSYOK4SB.PINK,FLOOR,B6,023,098P,A4,098
111B6023098QA4,"SILK KURTA,XS",0,2190,2190,0,0,1,REVA,SILK KURTA,XS,SSILK HINKSILPLITSYOK4SB.SEA GRN,FLOOR,B6,023,098Q,A4,098
111B6023140VA2,HO TO ONLINE,0,3250,3250,0,0,1,REVA,SILK KURTA,XS,CHAN SELFZARIBUTI10FB.PINK,FLOOR,B6,023,140V,A2,140
111B6023121MA6,"SILK KURTA,XS",0,4290,4290,0,0,1,REVA,SILK KURTA,XS,MUNGA DISPRILACETRIM13FB.MRN,FLOOR,B6,023,121M,A6,121
111B6023139EA7,"SILK KURTA,XS",0,3590,3590,0,0,1,REVA,SILK KURTA,XS,CHAN HEMFLWRBANDHEJ.RANI,FLOOR,B6,023,139E,A7,139
111B6023109DA6,HO TO ONLINE,0,2990,2990,0,0,1,REVA,SILK KURTA,XS,MAHESHWARI TRIMHANDEMBYOK12FB.RUST,FLOOR,B6,023,109D,A6,109
111B6023124UA7,"SILK KURTA,XS",0,1990,0,0,0,1,REVA,SILK KURTA,XS,SSILK DISPRIHINK6SB.GRAY,FLOOR,B6,023,124U,A7,124
111B6023129UA5,"SILK KURTA,XS",0,5290,5290,0,0,1,REVA,SILK KURTA,XS,TASAR AJRAKHTRIANGLEPRIHINK.GRAY,FLOOR,B6,023,129U,A5,129
111B6023115NA5,ONLINE NEW STOCK 01,0,3290,3290,0,0,1,REVA,SILK KURTA,XS,CHAN MIRRORYOK4PB.GRAY,FLOOR,B6,023,115N,A5,115
111B6023126LA6,"SILK KURTA,XS",0,2190,0,0,0,1,REVA,SILK KURTA,XS,SSILK HINKSILPLITSYOK4SB.BLUE,FLOOR,B6,023,126L,A6,126
111B6023115HA6,"SILK KURTA,XS",0,4750,4750,0,0,1,REVA,SILK KURTA,XS,CHAN KHATBADLAWORKYOK.6PB.GRN,FLOOR,B6,023,115H,A6,115
111B6023119XA6,,0,2190,2190,0,0,1,REVA,SILK KURTA,XS,SSILK HINKSILPLITSYOK4SB.GRAY,FLOOR,B6,023,119X,A6,119
111B6023135WA6,,0,2190,2190,0,0,1,REVA,SILK KURTA,XS,SSILK HINKSILPLITSYOK4SB.BABY PINK,FLOOR,B6,023,135W,A6,135
111B6023130QA5,HO TO ONLINE,0,4990,4990,0,0,1,REVA,SILK KURTA,XS,CSILK TARBUTTIALLOVER.PEACH,FLOOR,B6,023,130Q,A5,130
111B6023122WA8,"SILK KURTA,XS",0,2990,0,2990,0,1,REVA,SILK KURTA,XS,LINEN OVERDYEVNK.PRPL,FLOOR,B6,023,122W,A8,122
111B6023153IA8,"SILK KURTA,XS",0,2990,0,2990,0,1,REVA,SILK KURTA,XS,LINEN OVERDYEVNK.BRWN,FLOOR,B6,023,153I,A8,153
111B6023137WA8,"SILK KURTA,XS",0,1990,1990,0,0,1,REVA,SILK KURTA,XS,SSILK SQRPRIPINTUKS1SB.YLW,FLOOR,B6,023,137W,A8,137
111B6023137XA8,"SILK KURTA,XS",0,1990,1990,0,0,1,REVA,SILK KURTA,XS,SSILK SQRPRIPINTUKS1SB.GRN,FLOOR,B6,023,137X,A8,137
111B6023137YA8,"SILK KURTA,XS",0,1990,1990,0,0,1,REVA,SILK KURTA,XS,SSILK SQRPRIPINTUKS1SB.PINK,FLOOR,B6,023,137Y,A8,137
111B6023137ZA8,"SILK KURTA,XS",0,1990,1990,0,0,1,REVA,SILK KURTA,XS,SSILK SQRPRIPINTUKS1SB.PEACH,FLOOR,B6,023,137Z,A8,137
111B6023154XA8,"SILK KURTA,XS",0,2390,2390,0,0,1,REVA,SILK KURTA,XS,CSILK THINBAGRUPRIHINK.BRWN,FLOOR,B6,023,154X,A8,154
111B6004220035,"SILK KURTA,XXL",1790,1790,0,1290,0,1,REVA,SILK KURTA,XXL,TUSER STMANGPATTI.RST,FLOOR,B6,004,2200,35,220
111D8002003854,"SILK PENT,L",840,840,0,580,0,1,REVA,SILK PANT,L,BROWN,FLOOR,D8,002,0038,54,003
111D8002176754,"SILK PENT,L",840,840,0,580,0,2,REVA,SILK PANT,L,LAWN GREEN,FLOOR,D8,002,1767,54,176
111D8002149554,"SILK PENT,L",840,840,0,580,0,1,REVA,SILK PANT,L,VIOLET2,FLOOR,D8,002,1495,54,149
111D8002201154,"SILK PENT,L",840,840,0,580,0,3,REVA,SILK PANT,L,VIOLET3,FLOOR,D8,002,2011,54,201
111D8002043L54,"SILK PENT,L",0,1190,0,0,0,1,REVA,SILK PANT,L,CHAN ROGANPANT.PEACH,FLOOR,D8,002,043L,54,043
111D8002046L54,"SILK PENT,L",0,1190,0,0,0,1,REVA,SILK PANT,L,CHAN ROGANPANT.YLW,FLOOR,D8,002,046L,54,046
111D8002045X85,"SILK PENT,L",0,1190,0,0,0,1,REVA,SILK PANT,L,CHAN ROGANPANT.GRN,FLOOR,D8,002,045X,85,045
111D8002101N39,"SILK PANT,L",,0,0,0,0,1,REVA,SILK PANT,L,SILK PANT.GRN,FLOOR,D8,002,101N,39,101
111D8002131M39,"SILK PANT,L",0,0,0,0,0,1,REVA,SILK PANT,L,SILK PANT.PINK,FLOOR,D8,002,131M,39,131
111D8002136C39,"SILK PANT,L",0,0,0,0,0,1,REVA,SILK PANT,L,SILK PANT.SEA GRN,FLOOR,D8,002,136C,39,136
111D8001301139,"SILK PENT,M",840,840,0,580,0,1,REVA,SILK PANT,M,HALDY YELLOW2,FLOOR,D8,001,3011,39,301
111D8001176754,"SILK PENT,M",840,840,0,580,0,1,REVA,SILK PANT,M,LAWN GREEN,FLOOR,D8,001,1767,54,176
111D8001153154,"SILK PENT,M",840,840,0,580,0,1,REVA,SILK PANT,M,R.BLUE,FLOOR,D8,001,1531,54,153
111D8001149554,"SILK PENT,M",840,840,0,580,0,2,REVA,SILK PANT,M,VIOLET2,FLOOR,D8,001,1495,54,149
111D8001410854,"SILK PENT,M",840,840,0,580,0,-1,REVA,SILK PANT,M,R.BLUE1,FLOOR,D8,001,4108,54,410
111D8001043L54,"SILK PENT,M",0,1190,0,0,0,1,REVA,SILK PANT,M,CHAN ROGANPANT.PEACH,FLOOR,D8,001,043L,54,043
111D8001046L54,"SILK PENT,M",0,1190,0,0,0,2,REVA,SILK PANT,M,CHAN ROGANPANT.YLW,FLOOR,D8,001,046L,54,046
111D8001101N39,"SILK PANT,M",0,0,0,,0,1,REVA,SILK PANT,M,SILK PANT.GRN,FLOOR,D8,001,101N,39,101
111D8001101O39,"SILK PANT,M",0,0,0,0,0,1,REVA,SILK PANT,M,SILK PANT.PEACH,FLOOR,D8,001,101O,39,101
111D8001131M39,"SILK PANT,M",0,0,0,0,0,2,REVA,SILK PANT,M,SILK PANT.PINK,FLOOR,D8,001,131M,39,131
111D8001136C39,"SILK PANT,M",0,0,0,0,0,1,REVA,SILK PANT,M,SILK PANT.SEA GRN,FLOOR,D8,001,136C,39,136
111D8000317539,"SILK PENT,S",640,640,0,420,0,1,REVA,SILK PANT,S,GOLDEN BEIGE,FLOOR,D8,000,3175,39,317
